300234068342220;6501699;2020;SVPGHI;AOML;MARIA_S._MERI;12/07/2022 16:00:02;35.48300;-14.95800;-999;19.89;-999
300234068342720;4402626;2020;SVPGHI;AOML;MARIA_S._MERI;12/07/2022 16:00:02;43.79700;-9.94700;-999;14.84;-999
300234068343190;4402632;2020;SVPGHI;AOML;MARIA_S._MERI;12/07/2022 16:00:02;43.50700;-31.45400;-999;14.80;-999
300234068343550;4402645;2020;SVPGHI;AOML;MARIA_S._MERI;12/07/2022 16:00:02;53.12100;-28.56100;-999;8.28;-999
300234068343630;4402647;2020;SVPGHI;AOML;MARIA_S._MERI;12/07/2022 16:00:02;53.61000;-28.15600;-999;10.52;-999
300234068343730;4402652;2020;SVPGHI;AOML;MARIA_S._MERI;12/07/2022 16:00:02;50.11800;-13.09100;-999;12.50;-999
300234068345210;6203778;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;58.01200;-57.93400;-999;2.87;-999
300234068345300;6203784;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 15:04:01;-90.00000;-180.00000;-999;14.75;-999
300234068345410;6203785;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;54.76800;-18.19200;-999;11.88;-999
300234068345490;6203787;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:03:56;-90.00000;-180.00000;-999;13.61;-999
300234068345630;6203789;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:03:56;-90.00000;-180.00000;-999;14.76;-999
300234068346000;6203795;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;53.91600;-30.69100;-999;8.30;-999
300234068346100;6203797;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;54.12700;-40.96100;-999;5.67;-999
300234068346270;6402587;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:01:03;47.79000;-45.00700;1045.70;5.12;-999
300234068347740;6203803;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;44.66300;-26.97300;-999;15.17;-999
300234068347820;6203804;2021;SVPGHI;AOML;UNKNOWN;12/01/2022 17:03:59;-90.00000;-180.00000;-999;7.80;-999
300234068348190;6203806;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:01:03;55.36100;-24.24400;-999;10.64;-999
300234068348210;6203807;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;52.02500;-43.58300;-999;6.27;-999
300234068348220;6203808;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;51.71600;-16.04400;-999;12.52;-999
300234068349510;6402594;2021;BD2GHI;AOML;OSNAP;12/07/2022 16:01:03;55.04100;-50.87300;1045.50;4.57;-999
300234068349630;6402596;2021;BD2GHI;AOML;OSNAP;12/07/2022 16:00:02;63.74700;-32.66900;1038.40;7.17;-999
300234068349640;6402597;2021;BD2GHI;AOML;OSNAP;12/07/2022 16:00:02;46.37900;-36.93600;1024.50;14.63;-999
300234068349700;6402599;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:00:02;50.76000;-17.79800;1024.80;12.94;-999
300234068445860;6401839;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:03:56;73.22600;15.69800;1020.20;6.74;-999
300234068446300;6401843;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:03:56;-90.00000;-180.00000;1013.40;6.30;-999
300234068447190;6402658;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:00:02;65.64400;-14.21000;1032.30;-2.61;-999
300234068447210;6402659;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:00:02;70.14700;18.78000;1004.70;-5.00;-999
300234068448290;6402666;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:00:02;63.83400;-21.01700;1035.70;-3.98;-999
300234068448300;6402667;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:00:02;63.55500;-20.24100;1034.30;0.60;-999
300234068448770;6402668;2021;BD2GHI;AOML;UNKNOWN;12/07/2022 16:00:02;70.99100;28.51300;1010.10;2.39;-999
300234068481030;4802548;2021;BD2GI;AOML;HEALY;12/07/2022 16:00:02;59.90200;173.09600;1005.60;3.09;-999
300234068482590;4802549;2021;BD2GI;AOML;HEALY;12/07/2022 16:00:02;61.60600;-175.65000;1005.30;1.80;-999
300234068486020;4601812;2021;SVP-B;AOML/USIABP;NABOS;12/07/2022 16:00:02;87.92900;-44.32600;1036.80;35.95;-999
300234068487020;4601813;2021;SVP-B;AOML/USIABP;NABOS;12/06/2022 10:00:02;82.04700;22.69800;1037.70;-2.01;-999
300234068527620;NA;2022;SVP-B;FMI;Polarstern;12/07/2022 10:00:02;74.31748;-20.24841;1044.00;-999;-999
